File,Line,Status,Version,Context
./R/bprop.R,6,STALE_OR_DEP,10.8.1,"#' volume \[Pages 379-425\]; Chapter 10; Sections 10.8 and 10.8.1; equations"
./R/bprop.R,10,STALE_OR_DEP,10.8.1,"#' Section 10.8.1 gives the algorithm literally: step 9;"
./R/bprop.R,109,STALE_OR_DEP,10.8.1,"method = delta/psi recursion of Chapter 10 Sect. 10.8.1 steps 9-12; eqs. (10.12)-(10.17))"
./R/bsmed_native.R,35,STALE_OR_DEP,7.4.422,"#'   Psychological Methods 7(4); 422-445; doi:10.1037/1082-989X.7.4.422."
./R/btsmth.R,5,STALE_OR_DEP,74.3.469,"#' to smooth?; Biometrika 74(3); 469-479; doi:10.1093/biomet/74.3.469"
./R/causal.R,1574,STALE_OR_DEP,1.4.0,"#'   Observational Studies. R package version 1.4.0."
./R/causal_native.R,100,STALE_OR_DEP,3.3.2,"#' @references Pearl J (2009). \emph{Causality}; 2nd edn; Thm 3.3.2."
./R/causal_native.R,149,STALE_OR_DEP,3.3.2,"method = Back-door adjustment (Pearl 2009; Thm 3.3.2); discrete"
./R/causal_native.R,292,STALE_OR_DEP,3.3.1,"#' @references Pearl J (2009). \emph{Causality}; 2nd edn; Def. 3.3.1."
./R/causal_native.R,334,STALE_OR_DEP,3.3.1,"method = Back-door criterion (Pearl 2009; Def. 3.3.1) via d-separation"
./R/causbckd_native.R,11,STALE_OR_DEP,3.3.1,"#' Statistics Surveys 3; Eq. 25; Section 3.3.1) for a binary treatment"
./R/causbckd_native.R,26,STALE_OR_DEP,3.3.1,"#'   Eq. 25; Section 3.3.1; local copy"
./R/ccelO.R,13,STALE_OR_DEP,10.7.2,"#' chapter PDF; not recalled.  BOOK DEFECT: the display in Sect. 10.7.2 prints this loss"
./R/ccelO.R,32,STALE_OR_DEP,10.7.2,"method = Categorical cross-entropy loss; MVSML Sect. 10.7.2)"
./R/chemsc_native.R,59,STALE_OR_DEP,8.4.1,"#     8.4.1 to 8.4.6. Every default parameter value used here."
./R/chemsc_native.R,59,STALE_OR_DEP,8.4.1,"#     8.4.1 to 8.4.6. Every default parameter value used here."
./R/chemsc_native.R,66,STALE_OR_DEP,8.4.3,"# Regression coefficients; GOLD User Guide 8.4.3 to 8.4.5. The names are"
./R/chemsc_native.R,66,STALE_OR_DEP,8.4.3,"# Regression coefficients; GOLD User Guide 8.4.3 to 8.4.5. The names are"
./R/chemsc_native.R,73,STALE_OR_DEP,8.4.3,"# Hydrogen-bond geometry; GOLD User Guide 8.4.3. Distances in"
./R/chemsc_native.R,82,STALE_OR_DEP,8.4.4,"# Metal-binding geometry; GOLD User Guide 8.4.4."
./R/chemsc_native.R,85,STALE_OR_DEP,8.4.4,"# Lipophilic contact geometry; GOLD User Guide 8.4.4. The lipophilic"
./R/chemsc_native.R,90,STALE_OR_DEP,8.4.6,"# Clash radii; GOLD User Guide 8.4.6."
./R/climate_w511_native.R,116,STALE_OR_DEP,2.3.1,"#'   \doi{10.5194/hess-16-3383-2012}; Eq. 2; Sec. 2.3.1. Local:"
./R/clpopt_native.R,18,STALE_OR_DEP,2.2.103,"# doi:10.1287/moor.2.2.103 (smallest-subscript rule; termination"
./R/cntgc.R,3,STALE_OR_DEP,14.2.1,"#' Pearson contingency coefficient C (Gibbons Ch 14.2.1)"
./R/copula_native.R,361,STALE_OR_DEP,5.1.4,"#'   (2nd ed.). Springer. Sec. 5.1.4."
./R/cov2s.R,3,STALE_OR_DEP,2.11.2,"#' Two-sample placement coverage (Gibbons Ch 2.11.2)"
./R/covsp.R,3,STALE_OR_DEP,2.11.1,"#' One-sample coverage probability (Gibbons Ch 2.11.1)"
./R/cqtmpl_native.R,3,STALE_OR_DEP,136.4.1457,"# Loci; Genetics 136(4); 1457-1468; doi:10.1093/genetics/136.4.1457"
./R/crtT_mixedcase_native.R,1,STALE_OR_DEP,2.2.2,"# Chinese remainder theorem solver (Sun Tzu; 4th c.; Stein 2009; Thm 2.2.2)."
./R/crtT_mixedcase_native.R,3,STALE_OR_DEP,2.2.1,"# Congruences; and Secrets; Springer; Sec. 2.2; Question 2.2.1;"
./R/crtT_mixedcase_native.R,4,STALE_OR_DEP,2.2.2,"# Theorem 2.2.2; Algorithm 2.2.3. Sun Tzu (Sunzi Suanjing; 4th c.);"
./R/crtT_mixedcase_native.R,4,STALE_OR_DEP,2.2.2,"# Theorem 2.2.2; Algorithm 2.2.3. Sun Tzu (Sunzi Suanjing; 4th c.);"
./R/crtT_mixedcase_native.R,6,STALE_OR_DEP,4.3.2,"# Programming; Vol. 2; Sec. 4.3.2 (CRT in computer arithmetic; as"
./R/crtT_mixedcase_native.R,72,STALE_OR_DEP,2.2.3,"# Algorithm 2.2.3: x_new = x + (b - x) c mod; with c mod + d mi = 1"
./R/crtT_mixedcase_native.R,81,STALE_OR_DEP,2.2.3,"method = Chinese remainder theorem (Stein Alg. 2.2.3))"
./R/crypto_keystore.R,65,STALE_OR_DEP,1.0.18,"not implemented: scrypt KDF requires sodium >= 1.0.18 with ;"
./R/crypto_keystore.R,66,STALE_OR_DEP,1.0.1,"crypto_pwhash_scryptsalsa208sha256 exposed.  Tracked for v1.0.1.;"
./R/crypto_pqc.R,33,STALE_OR_DEP,0.15.0,"#' @return Single character (e.g. `0.15.0`); empty if liboqs absent."
./R/crypto_sym.R,36,STALE_OR_DEP,1.0.20,"#' `1.0.20`); empty string if libsodium wasn't linked."
./R/cv1gn.R,6,STALE_OR_DEP,4.3.6,"#' as rendered pages.  Volume \[Pages 109-139\]; Chapter 4; Section 4.3.6;"
./R/cv1gn.R,11,STALE_OR_DEP,4.5.1,"#' 4.5.1; equation (4.2); p. 129; gives the predictive ability as Pearson's"
./R/cv1gn.R,80,STALE_OR_DEP,4.3.6,"method = paste0(CV1 of Chapter 4 Sect. 4.3.6 scored by eqs. ;"
./R/describe.R,14,STALE_OR_DEP,0.9.5.4,"# Closes the v0.9.5.4 describe()-parity gap; shipped in v0.9.5.5."
./R/describe.R,14,STALE_OR_DEP,0.9.5.4,"# Closes the v0.9.5.4 describe()-parity gap; shipped in v0.9.5.5."
./R/describe.R,66,STALE_OR_DEP,0.9.5.4,"#' \code{morie.describe()} function (closing the v0.9.5.4 parity"
./R/describe.R,67,STALE_OR_DEP,0.9.5.5,"#' gap; shipped in v0.9.5.5)."
./R/did.R,120,STALE_OR_DEP,0.9.5.12,"# design (fwildclusterboot is GitHub-only; see 0.9.5.12 NEWS)."
./R/did.R,1342,STALE_OR_DEP,0.9.5.12,"#' dropped in 0.9.5.12 because fwildclusterboot is GitHub-only and"
./R/difsib.R,5,STALE_OR_DEP,1.46.1,"#' package \pkg{mirt} (mirt 1.46.1; \code{R/SIBTEST.R}); implementing"
./R/digest_native.R,7,STALE_OR_DEP,0.6.39,"# Semantics follow digest 0.6.39 exactly -- serialize() with the 14-byte"
./R/dnnmt.R,8,STALE_OR_DEP,12.4.1,"#' The ARCHITECTURE is Chapter 12; Section 12.4.1; DNN with Multivariate"
./R/dnnmt.R,16,STALE_OR_DEP,10.8.1,"#' The TRAINING EQUATIONS are Chapter 10; Section 10.8.1; volume"
./R/dnnmt.R,33,STALE_OR_DEP,10.8.2,"#' in the printed form so that the hand computation of Section 10.8.2 reproduces"
./R/dnnmt.R,41,STALE_OR_DEP,12.4.1,"#' MULTI-TRAIT LOSS.  Section 12.4.1 weights each head; so the joint loss is"
./R/dnnmt.R,61,STALE_OR_DEP,12.4.1,"#' DEPARTURES FROM SECTION 12.4.1; stated rather than papered over.  DROPOUT IS"
./R/dnnmt.R,86,STALE_OR_DEP,12.4.1,"#'   three-hidden-layer stack of Section 12.4.1."
./R/dnnmt.R,89,STALE_OR_DEP,12.4.1,"#'   linear; Section 12.4.1 uses relu."
./R/dnnmt.R,90,STALE_OR_DEP,12.4.1,"#' @param out_activation head activation; Section 12.4.1 uses linear for"
./R/dnnmt.R,229,STALE_OR_DEP,12.4.1,"(Ch 12 Sec 12.4.1; pp.490-493); trained by the Ch 10 ;"
./R/dnnmt.R,230,STALE_OR_DEP,10.8.1,"Sec 10.8.1 backpropagation Steps 4-12 (pp.412-413); ;"
./R/dpsng.R,6,STALE_OR_DEP,4.1.5,"#' 4.1.5; Proposition 4.8; crediting Antoniak (1974); Annals of"
./R/empfun.R,19,STALE_OR_DEP,3.3.4,"# Gotway (2005) sec. 3.3.4; pp. 97-98."
./R/enobj.R,19,STALE_OR_DEP,3.6.2,"#' doi:10.1007/978-3-030-89010-0.  Chapter 3; Sect. 3.6.2 p. 94 describes the elastic net"
./R/enobj.R,29,STALE_OR_DEP,3.6.1,"#' MVSML Sect. 3.6.1 up to the factor 1/2 on the ridge term; alpha = 1 reproduces Sect."
./R/enobj.R,30,STALE_OR_DEP,3.6.2,"#' 3.6.2 exactly."
./R/enobj.R,57,STALE_OR_DEP,3.6.2,"method = Elastic net penalized RSS; MVSML Sect. 3.6.2 / Chap. 7)"
./R/entheo_analysis.R,51,STALE_OR_DEP,0.4.0,"method = Bayne-Laukkonen Beautiful Loop (v0.4.0-alpha toy);"
./R/entheo_analysis.R,95,STALE_OR_DEP,0.4.0,"method = Pirez Self-Aware Networks (v0.4.0-alpha toy);"
./R/esd.R,5,STALE_OR_DEP,1.3.5.17,"#' section 1.3.5.17.3; which states Rosner (1983; Technometrics 25;"
./R/esl_native.R,183,STALE_OR_DEP,4.4.1,"#' @references Hastie; T.; et al. (2009). ESL (2nd ed.); Sec 4.4.1. Springer."
./R/esl_native.R,460,STALE_OR_DEP,11.5.2,"#' @references Hastie; T.; et al. (2009). ESL (2nd ed.); Sec 11.5.2. Springer."
./R/esllso.R,19,STALE_OR_DEP,3.4.2,"#' section 3.4.2. The penalty is on the same scale as n times glmnet's"
./R/euclP.R,8,STALE_OR_DEP,4.6.1,"#' sec. 4.6.1; run over the reals with a numerical tolerance in place of"
./R/euclP.R,19,STALE_OR_DEP,4.6.1,"#'   Seminumerical Algorithms; 3rd ed.; sec. 4.6.1; Addison-Wesley."
./R/evt_coles.R,8,STALE_OR_DEP,2.6.5,"# chi/chibar sec. 8.4 pp.163-165; profile likelihood sec. 2.6.5;"
./R/evt_coles.R,9,STALE_OR_DEP,9.1.3,"# Bayesian recipe sec. 9.1.3; nonstationary trend sec. 6.2."
./R/evt_coles.R,85,STALE_OR_DEP,3.3.2,"#' GEV maximum-likelihood fit (Coles 2001 sec. 3.3.2)"
./R/evt_coles.R,220,STALE_OR_DEP,4.3.2,"#' GPD maximum-likelihood fit (Coles 2001 sec. 4.3.2)"
./R/evt_coles.R,333,STALE_OR_DEP,2.6.5,"#' Profile-likelihood CI for the shape xi (Coles 2001 sec. 2.6.5)"
./R/evt_coles.R,390,STALE_OR_DEP,9.1.3,"#' (Coles 2001 sec. 9.1.3 vague-normal-prior recipe)"
./R/evt_native.R,195,STALE_OR_DEP,3.3.5,"#' Thm. 3.3.5; 3/(4 log^2 2) at xi = 0) is far above Hill's xi^2"
./R/evt_native.R,204,STALE_OR_DEP,3.3.5,"#'   de Haan and Ferreira (2006); Thm. 3.3.5."
./R/expvar.R,20,STALE_OR_DEP,2.3.1,"# Cressie (1993); Statistics for Spatial Data; rev. edn.; sec. 2.3.1."
./R/fauzi_native.R,121,STALE_OR_DEP,5.3.2,"# n^(-1/3). Sec. 5.3.2 states the same conclusion in words; citing"
./R/fauzi_native.R,131,STALE_OR_DEP,5.3.2,"#' normal reference is 4^(1/3) sigma n^(-1/3). Sec. 5.3.2 states the"
./R/fauzi_native.R,456,STALE_OR_DEP,5.3.2,"#' density rule. Sec. 5.3.2 of the book is explicit that Azzalini"
./R/fauzi_native.R,468,STALE_OR_DEP,5.3.2,"#' @references Fauzi and Maesono (2023); Eq. (2.2) and Sec. 5.3.2;"
./R/fhar.R,5,STALE_OR_DEP,3.3.1,"#' Chapter 3; Section 3.3.1 The Fourier basis system for periodic data: the"
./R/fhar.R,10,STALE_OR_DEP,3.3.1,"#' This is the UNNORMALISED form of Section 3.3.1.  The 1/sqrt(P) and"
./R/fhar.R,42,STALE_OR_DEP,3.3.1,"method = Ramsay-Silverman (2005) Sect. 3.3.1 Fourier basis; 1; sin(r w t); cos(r w t))"
./R/fnlm.R,6,STALE_OR_DEP,16.4.1,"#' 16.1 p. 279 and Section 16.4.1 pp. 291-292; read as rendered page images"
./R/fnlm.R,22,STALE_OR_DEP,16.4.1,"#' No regularisation is applied: this is Section 16.4.1; Fitting the model"
./R/fnlm.R,23,STALE_OR_DEP,16.4.2,"#' without regularization.  The penalised variant of Section 16.4.2;"
./R/fours.R,6,STALE_OR_DEP,14.2.1,"#' volume \[Pages 579-631\]; Chapter 14; Section 14.2.1; p. 584; read as a"
./R/fours.R,28,STALE_OR_DEP,14.2.1,"#' @param period P; defaults to the range of t; as Section 14.2.1 suggests."
./R/fours.R,54,STALE_OR_DEP,14.2.1,"method = Chapter 14 Sect. 14.2.1 Fourier basis; phi_1 = 1/sqrt(P); sin/cos pairs scaled by 1/sqrt(P/2))"
./R/fpcadj.R,18,STALE_OR_DEP,1.2.4,"#'   implementation in the CRAN package samplingbook 1.2.4; whose Smean"
./R/funBand_native.R,22,STALE_OR_DEP,2.1.2,"# Generalized Linear Models; Chapman and Hall; ISBN 978-0-412-30040-0; Sec 2.1.2."
./R/fzkmis.R,16,STALE_OR_DEP,5.3.2,"#' Sec. 5.3.2 attributes to Azzalini."
./R/fzse.R,5,STALE_OR_DEP,5.3.1,"#' Sec. 5.3.1. With `Stilde = n - sum_i K(-X_i/h)`;"
./R/fzse.R,35,STALE_OR_DEP,5.3.1,"#' @references Fauzi and Maesono (2023); Sec. 5.3.1 and Theorem 5.10; Maesono; Moriyama"
./R/fzse.R,53,STALE_OR_DEP,5.3.1,"method = smoothed sign test mean and variance (Sec. 5.3.1))"
./R/fzt14.R,20,STALE_OR_DEP,2.1.7,"#' (Kyushu University Institutional Repository; `math0257`); Theorem 2.1.7 --"
./R/fzt14.R,46,STALE_OR_DEP,2.1.7,"#' doctoral thesis; Theorem 2.1.7."
./R/fzwm.R,5,STALE_OR_DEP,5.3.1,"#' Sec. 5.3.1. With `Wtilde = n(n+1)/2 - sum_{i<=j} K(-(X_i+X_j)/(2h))`;"
./R/fzwm.R,34,STALE_OR_DEP,5.3.1,"#' @references Fauzi and Maesono (2023); Sec. 5.3.1; Maesono; Moriyama and Lu (2018);"
./R/fzwm.R,47,STALE_OR_DEP,5.3.1,"method = smoothed Wilcoxon signed rank mean and variance (Sec. 5.3.1))"
./R/gauvar.R,20,STALE_OR_DEP,2.3.1,"# Cressie (1993); Statistics for Spatial Data; rev. edn.; sec. 2.3.1."
./R/gh_ap_d2.R,19,STALE_OR_DEP,6.8.2,"#'   under Appendix D; in the book it is Lemma 6.46 in Section 6.8.2."
./R/gh_ap_k1.R,15,STALE_OR_DEP,2.10.1,"#'   Theorem 2.10.1. The worklist filed this under Ghosal Appendix K;"
./R/gh_c10_10.R,19,STALE_OR_DEP,10.4.4,"#'   Nonparametric Bayesian Inference; CUP; section 10.4.4."
./R/gh_c10_10.R,56,STALE_OR_DEP,10.4.4,"method = series Poisson regression (GvdV 2017 sec. 10.4.4))"
./R/gh_c10_11.R,20,STALE_OR_DEP,10.4.5,"#'   Nonparametric Bayesian Inference; CUP; section 10.4.5."
./R/gh_c10_11.R,48,STALE_OR_DEP,10.4.5,"method = functional regression (GvdV 2017 sec. 10.4.5))"
./R/gh_c10_13.R,17,STALE_OR_DEP,10.5.1,"#'   Nonparametric Bayesian Inference; Section 10.5.1 and Theorem 10.24."
./R/gh_c10_13.R,40,STALE_OR_DEP,10.5.1,"method = Point-null Bayes factor; Ghosal Section 10.5.1)"
./R/gh_c10_14.R,20,STALE_OR_DEP,10.5.3,"#'   Nonparametric Bayesian Inference; CUP; section 10.5.3."
./R/gh_c10_14.R,40,STALE_OR_DEP,10.5.3,"method = parametric-vs-NP Bayes factor (GvdV 2017 sec. 10.5.3))"
./R/gh_c10_2.R,21,STALE_OR_DEP,10.2.1,"#'   Nonparametric Bayesian Inference; CUP; section 10.2.1."
./R/gh_c10_2.R,41,STALE_OR_DEP,10.2.1,"method = universal weights (GvdV 2017 sec. 10.2.1))"
./R/gh_c10_3.R,20,STALE_OR_DEP,10.2.2,"#'   Nonparametric Bayesian Inference; CUP; section 10.2.2."
./R/gh_c10_3.R,47,STALE_OR_DEP,10.2.2,"method = parametric adaptation (GvdV 2017 sec. 10.2.2))"
./R/gh_c10_4.R,20,STALE_OR_DEP,10.2.3,"#'   Nonparametric Bayesian Inference; CUP; section 10.2.3."
./R/gh_c10_4.R,36,STALE_OR_DEP,10.2.3,"method = two-model adaptation (GvdV 2017 sec. 10.2.3))"
./R/gh_c10_5.R,22,STALE_OR_DEP,10.3.2,"#'   Nonparametric Bayesian Inference; CUP; section 10.3.2."
./R/gh_c10_5.R,47,STALE_OR_DEP,10.3.2,"method = spike-slab adaptation (GvdV 2017 sec. 10.3.2))"
./R/gh_c10_7.R,27,STALE_OR_DEP,10.4.1,"#'   Nonparametric Bayesian Inference; CUP; sections 10.4 and 10.4.1."
./R/gh_c10_7.R,71,STALE_OR_DEP,10.4.1,"method = Finite random series (Sec. 10.4.1); the prior on K is what makes it adaptive)"
./R/gh_c10_8.R,18,STALE_OR_DEP,10.4.2,"#'   Nonparametric Bayesian Inference; CUP; section 10.4.2."
./R/gh_c10_8.R,46,STALE_OR_DEP,10.4.2,"method = finite random series regression (GvdV 2017 sec. 10.4.2))"
./R/gh_c10_9.R,21,STALE_OR_DEP,10.4.3,"#'   Nonparametric Bayesian Inference; CUP; section 10.4.3."
./R/gh_c10_9.R,49,STALE_OR_DEP,10.4.3,"method = series binary regression (GvdV 2017 sec. 10.4.3))"
./R/gh_c11_12.R,18,STALE_OR_DEP,11.5.1,"#'   Nonparametric Bayesian Inference; CUP; section 11.5.1."
./R/gh_c11_12.R,32,STALE_OR_DEP,11.5.1,"method = fBm self-similarity (GvdV 2017 sec. 11.5.1))"
./R/gh_c11_14.R,22,STALE_OR_DEP,11.7.5,"#'   Nonparametric Bayesian Inference; CUP; section 11.7.5."
./R/gh_c11_14.R,51,STALE_OR_DEP,11.7.5,"method = GP Laplace approximation (GvdV 2017 sec. 11.7.5))"
./R/gh_c11_15.R,24,STALE_OR_DEP,11.7.4,"#'   Nonparametric Bayesian Inference; CUP; section 11.7.4."
./R/gh_c11_15.R,53,STALE_OR_DEP,11.7.4,"method = EP for GP classification (GvdV 2017 sec. 11.7.4))"
./R/gh_c11_4.R,26,STALE_OR_DEP,11.3.1,"#'   Nonparametric Bayesian Inference; CUP; section 11.3.1 and ch. 11;"
./R/gh_c11_4.R,59,STALE_OR_DEP,11.3.1,"method = GP density contraction (Sec. 11.3.1); the kernel's smoothness decides the rate)"
./R/gh_c12_10.R,21,STALE_OR_DEP,12.4.2,"#'   Nonparametric Bayesian Inference; CUP; section 12.4.2."
./R/gh_c12_10.R,45,STALE_OR_DEP,12.4.2,"method = linear-functional BvM (GvdV 2017 sec. 12.4.2))"
./R/gh_c12_3.R,19,STALE_OR_DEP,12.2.1,"#'   Nonparametric Bayesian Inference; CUP; section 12.2.1."
./R/gh_c12_3.R,31,STALE_OR_DEP,12.2.1,"method = strong approximation (GvdV 2017 sec. 12.2.1))"
./R/gh_c12_5.R,19,STALE_OR_DEP,12.3.1,"#'   Nonparametric Bayesian Inference; CUP; section 12.3.1."
./R/gh_c12_5.R,33,STALE_OR_DEP,12.3.1,"method = efficient influence function (GvdV 2017 sec. 12.3.1))"
./R/gh_c12_7.R,20,STALE_OR_DEP,12.3.2,"#'   Nonparametric Bayesian Inference; CUP; section 12.3.2."
./R/gh_c12_7.R,33,STALE_OR_DEP,12.3.2,"method = strict semiparametric BvM (GvdV 2017 sec. 12.3.2))"
./R/gh_c12_8.R,20,STALE_OR_DEP,12.3.3,"#'   Nonparametric Bayesian Inference; CUP; section 12.3.3."
./R/gh_c12_8.R,42,STALE_OR_DEP,12.3.3,"method = Cox partial-likelihood BvM (GvdV 2017 sec. 12.3.3))"
./R/gh_c12_9.R,21,STALE_OR_DEP,12.4.1,"#'   Nonparametric Bayesian Inference; CUP; section 12.4.1."
./R/gh_c12_9.R,38,STALE_OR_DEP,12.4.1,"method = white-noise full BvM (GvdV 2017 sec. 12.4.1))"
./R/gh_c13_10.R,19,STALE_OR_DEP,13.4.1,"#'   Nonparametric Bayesian Inference; CUP; section 13.4.1."
./R/gh_c13_10.R,53,STALE_OR_DEP,13.4.1,"method = NTR consistency (GvdV 2017 sec. 13.4.1))"
./R/gh_c13_11.R,19,STALE_OR_DEP,13.4.2,"#'   Nonparametric Bayesian Inference; CUP; section 13.4.2."
./R/gh_c13_11.R,39,STALE_OR_DEP,13.4.2,"method = NTR functional BvM (GvdV 2017 sec. 13.4.2))"
./R/gh_c13_14.R,6,STALE_OR_DEP,13.6.1,"#' is not an approximation to be apologised for: section 13.6.1 shows the"
./R/gh_c13_14.R,21,STALE_OR_DEP,13.6.1,"#'   Nonparametric Bayesian Inference; CUP; section 13.6.1."
./R/gh_c13_14.R,43,STALE_OR_DEP,13.6.1,"method = Cox posterior (GvdV 2017 sec. 13.6.1))"
./R/gh_c13_15.R,27,STALE_OR_DEP,13.6.2,"#'   Nonparametric Bayesian Inference; CUP; sections 13.6.2 and 13.7.2."
./R/gh_c13_15.R,27,STALE_OR_DEP,13.6.2,"#'   Nonparametric Bayesian Inference; CUP; sections 13.6.2 and 13.7.2."
./R/gh_c13_15.R,85,STALE_OR_DEP,13.6.2,"method = Cox partial likelihood with the semiparametric BvM of Sec. 13.6.2)"
./R/gh_c13_16.R,19,STALE_OR_DEP,13.7.1,"#'   Nonparametric Bayesian Inference; CUP; section 13.7.1."
./R/gh_c13_16.R,36,STALE_OR_DEP,13.7.1,"method = censored Bayesian bootstrap = Kaplan-Meier limit (GvdV 2017 sec. 13.7.1))"
./R/gh_c13_4.R,18,STALE_OR_DEP,13.3.1,"#'   Nonparametric Bayesian Inference; CUP; section 13.3.1."
./R/gh_c13_4.R,37,STALE_OR_DEP,13.3.1,"method = discrete beta process (GvdV 2017 sec. 13.3.1))"
./R/gh_c13_5.R,19,STALE_OR_DEP,13.3.2,"#'   Nonparametric Bayesian Inference; CUP; section 13.3.2."
./R/gh_c13_5.R,31,STALE_OR_DEP,13.3.2,"method = BP Levy measure (GvdV 2017 sec. 13.3.2))"
./R/gh_c13_6.R,20,STALE_OR_DEP,13.3.3,"#'   Nonparametric Bayesian Inference; CUP; section 13.3.3."
./R/gh_c13_6.R,41,STALE_OR_DEP,13.3.3,"method = BP Poisson-jump path (GvdV 2017 sec. 13.3.3))"
./R/gh_c13_7.R,20,STALE_OR_DEP,13.3.4,"#'   Nonparametric Bayesian Inference; CUP; section 13.3.4."
./R/gh_c13_7.R,36,STALE_OR_DEP,13.3.4,"method = mixture of beta processes (GvdV 2017 sec. 13.3.4))"
./R/gh_c1_2.R,9,STALE_OR_DEP,1.3.1,"#' 1.3.1 is guarding against."
./R/gh_c1_2.R,22,STALE_OR_DEP,1.3.1,"#'   Nonparametric Bayesian Inference; CUP; section 1.3.1."
./R/gh_c1_2.R,40,STALE_OR_DEP,1.3.1,"method = dominated posterior; Radon-Nikodym (GvdV 2017 sec. 1.3.1))"
./R/gh_c2_2.R,20,STALE_OR_DEP,2.2.1,"#'   Nonparametric Bayesian Inference; CUP; section 2.2.1."
./R/gh_c2_2.R,36,STALE_OR_DEP,2.2.1,"method = GP prior draw via Cholesky (GvdV 2017 sec. 2.2.1))"
./R/gh_c2_3.R,19,STALE_OR_DEP,2.2.2,"#'   Nonparametric Bayesian Inference; CUP; section 2.2.2."
./R/gh_c2_3.R,32,STALE_OR_DEP,2.2.2,"method = exponentiated-GP increasing process (GvdV 2017 sec. 2.2.2))"
./R/gh_c2_4.R,17,STALE_OR_DEP,2.3.1,"#'   Nonparametric Bayesian Inference; CUP; section 2.3.1."
./R/gh_c2_4.R,33,STALE_OR_DEP,2.3.1,"method = exponential link density (GvdV 2017 sec. 2.3.1))"
./R/gh_c2_5.R,20,STALE_OR_DEP,2.3.2,"#'   Nonparametric Bayesian Inference; CUP; section 2.3.2."
./R/gh_c2_5.R,39,STALE_OR_DEP,2.3.2,"method = Dirichlet histogram prior (GvdV 2017 sec. 2.3.2))"
./R/gh_c2_6.R,20,STALE_OR_DEP,2.3.3,"#'   Nonparametric Bayesian Inference; CUP; section 2.3.3."
./R/gh_c2_6.R,41,STALE_OR_DEP,2.3.3,"method = Dirichlet kernel mixture (GvdV 2017 sec. 2.3.3))"
./R/gh_c2_7.R,18,STALE_OR_DEP,2.3.4,"#'   Nonparametric Bayesian Inference; CUP; section 2.3.4."
./R/gh_c2_7.R,37,STALE_OR_DEP,2.3.4,"method = Bernstein-Feller CDF approximation (GvdV 2017 sec. 2.3.4))"
./R/gh_c3_8.R,15,STALE_OR_DEP,3.4.4,"#'   Nonparametric Bayesian Inference; Section 3.4.4. That section gives"
./R/gh_c3_8.R,40,STALE_OR_DEP,3.4.4,"method = Hausdorff moment feasibility; Ghosal Section 3.4.4)"
./R/gh_c6_12.R,16,STALE_OR_DEP,6.8.1,"#'   Nonparametric Bayesian Inference; Section 6.8.1: Definition 6.43;"
./R/gh_c6_15.R,16,STALE_OR_DEP,6.8.4,"#'   Nonparametric Bayesian Inference; Section 6.8.4; equations (6.17)"
./R/gh_c6_15.R,42,STALE_OR_DEP,6.8.4,"method = Martingale consistency check; Ghosal Section 6.8.4)"
./R/ghosal_native.R,14,STALE_OR_DEP,4.1.3,"# (Sec. 4.1.3); so the predictive machinery is closed form; and"
./R/ghosal_native.R,174,STALE_OR_DEP,4.1.4,"#' (\alpha+n)^{-1}\sum_k n_k \delta_{X_k^*}} (Sec. 4.1.4). Closed"
./R/ghosal_native.R,175,STALE_OR_DEP,4.1.3,"#' form: conjugacy (Sec. 4.1.3) makes the posterior"
./R/ghosal_native.R,188,STALE_OR_DEP,4.1.3,"#' @references Ghosal and van der Vaart; Sec. 4.1.3-4.1.4."
./R/ghosal_native.R,188,STALE_OR_DEP,4.1.3,"#' @references Ghosal and van der Vaart; Sec. 4.1.3-4.1.4."
./R/ghosal_native.R,217,STALE_OR_DEP,4.1.4,"method = Polya urn predictive (Sec. 4.1.4); atoms at the distinct values; mass n/(alpha+n)"
./R/ghosal_native.R,310,STALE_OR_DEP,7.2.3,"#' posterior mean density in closed form (Sec. 3.7; 7.2.3)."
./R/ghosal_native.R,327,STALE_OR_DEP,7.2.3,"#' @references Ghosal and van der Vaart; Sec. 3.7 and 7.2.3."
./R/ghosal_native.R,359,STALE_OR_DEP,7.2.3,"method = Polya tree posterior mean (Sec. 7.2.3); closed form by Beta conjugacy"
./R/ghosal_native.R,365,STALE_OR_DEP,3.7.2,"#' \eqn{f \sim \int PT(\alpha; \pi) dH(\alpha; \pi)} (Sec. 3.7.2): a"
./R/ghosal_native.R,382,STALE_OR_DEP,3.7.2,"#' @references Ghosal and van der Vaart; Sec. 3.7.2."
./R/ghosal_native.R,422,STALE_OR_DEP,3.7.2,"method = Mixture of Polya trees (Sec. 3.7.2); averages away the partition artefacts"
./R/ghosal_native.R,429,STALE_OR_DEP,7.2.3,"#' \eqn{p_0} (Sec. 7.2.3). The prior \eqn{a_m = m^2} attains this for"
./R/ghosal_native.R,440,STALE_OR_DEP,7.2.3,"#' @references Ghosal and van der Vaart; Sec. 7.2.3; Ch. 10."
./R/ghosal_native.R,524,STALE_OR_DEP,11.3.1,"#' (Sec. 11.3.1). The kernel decides the answer: Matern matched to"
./R/ghosal_native.R,542,STALE_OR_DEP,11.3.1,"#' @references Ghosal and van der Vaart; Sec. 11.3.1 and Ch. 11."
